ComplexID,PondID,SiteID,Year,Survey Number,Site Name,Date,WaterTemp.Site,Air Temp,Conductivity,Weather,CatchOfDay,Time,SampleID,Species,SVL(TL),A/T,WaterTemp.Nearest,Symptoms,Mortality,RanaLoad,BDLoad,,Notes
04,01,04-01,2024,03,FrogAlley,8/6/2024,23.8,18.5,,Cloudy,04,12:52,24-04-01-03-04,AB,4.3,A ,27.5,,,,,,
04,01,04-01,2024,03,FrogAlley,8/6/2024,23.8,18.5,,Cloudy,05,12:53,24-04-01-03-05,AB,7.5,A ,25.3,,,,,,
04,01,04-01,2024,03,FrogAlley,8/6/2024,23.8,18.5,,Cloudy,06,12:58,24-04-01-03-06,AB,3.7,A ,22.2,,,,,,
04,01,04-01,2024,03,FrogAlley,8/6/2024,23.8,18.5,,Cloudy,07,13:28,24-04-01-03-07,AB,4.2,A ,24.9,,,,,,
04,01,04-01,2024,03,FrogAlley,8/6/2024,23.8,18.5,,Cloudy,08,13:28,24-04-01-03-08,GF,7.1,A ,25.0,,,,,,
04,01,04-01,2024,03,FrogAlley,8/6/2024,23.8,18.5,,Cloudy,09,13:31,24-04-01-03-09,AB,10.4,A ,25.0,,,,,,
04,01,04-01,2024,03,FrogAlley,8/6/2024,23.8,18.5,,Cloudy,10,13:39,24-04-01-03-10,GF,5.8,A ,24.9,,,,,,Cut on front left leg and bump
04,01,04-01,2024,03,FrogAlley,8/6/2024,23.8,18.5,,Cloudy,11,13:47,24-04-01-03-11,AB,4.0,A ,26.2,,,,,,
04,01,04-01,2024,03,FrogAlley,8/6/2024,23.8,18.5,,Cloudy,12,13:49,24-04-01-03-12,PF,2.2,A ,26.2,,,,,,
04,01,04-01,2024,03,FrogAlley,8/6/2024,23.8,18.5,,Cloudy,13,13:55,24-04-01-03-13,AB,6.0,A ,21.3,,,,,,
05,02,05-02,2024,03,St.Albans-02,8/5/2024,21.1,22.5,,Cloudy,01,9:31,24-05-02-03-01,AT,2.0,T,21.4,,,,,,
05,02,05-02,2024,03,St.Albans-02,8/5/2024,21.1,22.5,,Cloudy,02,9:37,24-05-02-03-02,GF,2.7,T,23.2,,,,,,Missing right rear foot
05,02,05-02,2024,03,St.Albans-02,8/5/2024,21.1,22.5,,Cloudy,03,9:42,24-05-02-03-03,GF,2.8,T,25.3,,,,,,
05,02,05-02,2024,03,St.Albans-02,8/5/2024,21.1,22.5,,Cloudy,04,9:48,24-05-02-03-04,GF,2.8,T,27.3,,,,,,
05,02,05-02,2024,03,St.Albans-02,8/5/2024,21.1,22.5,,Cloudy,05,9:53,24-05-02-03-05,PF,2.3,T,27.3,,,,,,
05,02,05-02,2024,03,St.Albans-02,8/5/2024,21.1,22.5,,Cloudy,06,9:54,24-05-02-03-06,PF,2.5,T,27.3,,,,,,
05,02,05-02,2024,03,St.Albans-02,8/5/2024,21.1,22.5,,Cloudy,07,9:59,24-05-02-03-07,GF,3.0,T,22.3,,,,,,
05,02,05-02,2024,03,St.Albans-02,8/5/2024,21.1,22.5,,Cloudy,08,10:01,24-05-02-03-08,GF,3.5,T,22.3,,,,,,
05,02,05-02,2024,03,St.Albans-02,8/5/2024,21.1,22.5,,Cloudy,09,11:23,24-05-02-03-09,PF,2.3,T,27.9,,,,,,
06,01,06-01,2024,03,MiltonPond,8/14/2024,27.5,21.8,,Sunny,1,12:53,24-06-01-03-1,GF,3.5,A ,29.2,,,,,,No Legs
06,01,06-01,2024,03,MiltonPond,8/14/2024,27.5,21.8,,Sunny,2,12:54,24-06-01-03-2,GF,5.0,A ,28.3,,,,,,Only had a few swabs
06,01,06-01,2024,03,MiltonPond,8/14/2024,27.5,21.8,,Sunny,3,1:03,24-06-01-03-3,GF,3.0,A ,28.1,,,,,,
06,01,06-01,2024,03,MiltonPond,8/14/2024,27.5,21.8,,Sunny,4,1:07,24-06-01-03-4,GF,3.5,A ,28.0,,,,,,
06,01,06-01,2024,03,MiltonPond,8/14/2024,27.5,21.8,,Sunny,5,1:18,24-06-01-03-5,GF,3.0,A ,28.3,,,,,,
06,01,06-01,2024,03,MiltonPond,8/14/2024,27.5,21.8,,Sunny,6,1:25,24-06-01-03-6,GF,3.0,A ,28.3,,,,,,
06,01,06-01,2024,03,MiltonPond,8/14/2024,27.5,21.8,,Sunny,7,1:24,24-06-01-03-7,GF,4.0,A ,28.9,,,,,,
06,01,06-01,2024,03,MiltonPond,8/14/2024,27.5,21.8,,Sunny,8,1:27,24-06-01-03-8,GF,3.5,A ,27.7,,,,,,
06,01,06-01,2024,03,MiltonPond,8/14/2024,27.5,21.8,,Sunny,9,1:36,24-06-01-03-9,GF,3.7,A ,27.8,,,,,,
06,01,06-01,2024,03,MiltonPond,8/14/2024,27.5,21.8,,Sunny,10,1:41,24-06-01-03-10,GF,3.5,A ,27.7,,,,,,
06,01,06-01,2024,03,MiltonPond,8/14/2024,27.5,21.8,,Sunny,11,1:49,24-06-01-03-11,GF,3.7,A ,23.8,,,,,,
06,01,06-01,2024,03,MiltonPond,8/14/2024,27.5,21.8,,Sunny,12,1:55,24-06-01-03-12,GF,3.0,A ,21.5,,,,,,
06,02,06-02,2024,03,MiltonMarsh,8/14/2024,22.7,22.8,,Sunny,1,10:12,24-06-02-03-1,GF,3.8,A ,23.0,,,,,,
06,02,06-02,2024,03,MiltonMarsh,8/14/2024,22.7,22.8,,Sunny,2,10:20,24-06-02-03-2,GF,2.9,A ,22.9,,,,,,
06,02,06-02,2024,03,MiltonMarsh,8/14/2024,22.7,22.8,,Sunny,3,10:23,24-06-02-03-3,GF,3.7,A ,22.3,,,,,,
06,02,06-02,2024,03,MiltonMarsh,8/14/2024,22.7,22.8,,Sunny,4,10:32,24-06-02-03-4,GF,3.6,A ,22.4,,,,,,
06,02,06-02,2024,03,MiltonMarsh,8/14/2024,22.7,22.8,,Sunny,5,10:46,24-06-02-03-5,GF,3.5,A ,24.1,,,,,,
06,02,06-02,2024,03,MiltonMarsh,8/14/2024,22.7,22.8,,Sunny,6,10:46,24-06-02-03-6,GF,3.5,A ,23.1,,,,,,
06,02,06-02,2024,03,MiltonMarsh,8/14/2024,22.7,22.8,,Sunny,7,10:51,24-06-02-03-7,GF,3.7,A ,23.1,,,,,,
06,02,06-02,2024,03,MiltonMarsh,8/14/2024,22.7,22.8,,Sunny,8,10:59,24-06-02-03-8,GF,3.7,A ,22.3,,,,,,
06,02,06-02,2024,03,MiltonMarsh,8/14/2024,22.7,22.8,,Sunny,9,11:03,24-06-02-03-9,GF,3.9,A ,22.5,,,,,,
06,02,06-02,2024,03,MiltonMarsh,8/14/2024,22.7,22.8,,Sunny,10,11:05,24-06-02-03-10,GF,3.9,A ,22.1,,,,,,
06,02,06-02,2024,03,MiltonMarsh,8/14/2024,22.7,22.8,,Sunny,11,11:08,24-06-02-03-11,GF,3.4,A ,23.4,,,,,,
06,02,06-02,2024,03,MiltonMarsh,8/14/2024,22.7,22.8,,Sunny,12,11:11,24-06-02-03-12,GF,3.6,A ,22.6,,,,,,
12,02,12-02,2024,03,IndianBrook2,8/7/2024,19.7,18.7,,Sunny,1,9:04,24-12-02-03-1,AB,4.0,A ,20.2,,,,,,
12,02,12-02,2024,03,IndianBrook2,8/7/2024,19.7,18.7,,Sunny,2,9:46,24-12-02-03-2,GF,3.4,T ,18.6,,,,,,
12,02,12-02,2024,03,IndianBrook2,8/7/2024,19.7,18.7,,Sunny,3,9:52,24-12-02-03-3,GF,4.6,A ,21.3,,,,,,
12,02,12-02,2024,03,IndianBrook2,8/7/2024,19.7,18.7,,Sunny,4,10:05,24-12-02-03-4,GF,3.4,T ,21.6,,,,,,
12,02,12-02,2024,03,IndianBrook2,8/7/2024,19.7,18.7,,Sunny,5,10:08,24-12-02-03-5,GF,4.4,A ,19.9,,,,,,
12,02,12-02,2024,03,IndianBrook2,8/7/2024,19.7,18.7,,Sunny,6,10:08,24-12-02-03-6,GF,3.6,A ,21.6,,,,,,
12,02,12-02,2024,03,IndianBrook2,8/7/2024,19.7,18.7,,Sunny,7,10:12,24-12-02-03-7,GF,4.0,A ,19.9,,,,,,
12,02,12-02,2024,03,IndianBrook2,8/7/2024,19.7,18.7,,Sunny,8,10:13,24-12-02-03-8,GF,3.1,A ,21.6,,,,,,
12,02,12-02,2024,03,IndianBrook2,8/7/2024,19.7,18.7,,Sunny,9,11:03,24-12-02-03-9,GF,3.1,A ,21.9,,,,,,
12,02,12-02,2024,03,IndianBrook2,8/7/2024,19.7,18.7,,Sunny,10,11:08,24-12-02-03-10,GF,3.1,A ,22.0,,,,,,
12,02,12-02,2024,03,IndianBrook2,8/7/2024,19.7,18.7,,Sunny,11,11:10,24-12-02-03-11,GF,3.9,T ,21.8,,,,,,
12,02,12-02,2024,03,IndianBrook2,8/7/2024,19.7,18.7,,Sunny,12,11:22,24-12-02-03-12,GF,4.3,T ,22.3,,,,,,
12,02,12-02,2024,03,IndianBrook3,8/7/2024,19.7,18.7,,Sunny,13,11:36,24-12-02-03-13,GF,3.8,T,21.8,,,,,,
08,01,12-02,2024,03,HarmsWay1,8/15/2024,21.3,20.0,,Cloudy,1,9:13,24-12-01-03-1,PF,2.3,T ,21.5,,,,,,
08,01,08-01,2024,03,HarmsWay1,8/15/2024,21.3,20.0,,Cloudy,2,9:15,24-08-01-03-2,PF,2.3,A ,21.5,,,,,,
08,01,08-01,2024,03,HarmsWay1,8/15/2024,21.3,20.0,,Cloudy,3,9:21,24-08-01-03-3,AB,4.1,A ,21.3,,,,,,
08,01,08-01,2024,03,HarmsWay1,8/15/2024,21.3,20.0,,Cloudy,4,9:33,24-08-01-03-4,GF,7.4,A ,18.1,,,,,,
08,01,08-01,2024,03,HarmsWay1,8/15/2024,21.3,20.0,,Cloudy,5,9:49,24-08-01-03-5,AB,5.1,A ,21.4,,,,,,
08,02,08-01,2024,03,HarmsWay2,8/15/2024,21.7,22.5,,Cloudy,1,11:27,24-08-02-03-1,GF ,3.1,A ,21.7,,,,,,
08,02,08-02,2024,03,HarmsWay2,8/15/2024,21.7,22.5,,Cloudy,2,11:27,24-08-02-03-2,GF,8.7,A ,22.0,,,,,,
08,02,08-02,2024,03,HarmsWay2,8/15/2024,21.7,22.5,,Cloudy,3,11:30,24-08-02-03-3,GF,2.8,A ,22.0,,,,,,
08,02,08-02,2024,03,HarmsWay2,8/15/2024,21.7,22.5,,Cloudy,4,11:40,24-08-02-03-4,GF,6.3,A ,22.0,,,,,,
08,02,08-02,2024,03,HarmsWay2,8/15/2024,21.7,22.5,,Cloudy,5,11:47,24-08-02-03-5,AB,4.5,A ,21.6,,,,,,
08,02,08-02,2024,03,HarmsWay2,8/15/2024,21.7,22.5,,Cloudy,6,11:50,24-08-02-03-6,AB,4.5,A ,22.2,,,,,,
08,02,08-02,2024,03,HarmsWay2,8/15/2024,21.7,22.5,,Cloudy,7,12:27,24-08-02-03-7,AB,5.2,A ,22.2,,,,,,
08,02,08-02,2024,03,HarmsWay2,8/15/2024,21.7,22.5,,Cloudy,8,12:31,24-08-02-03-8,AB,4.9,A ,22.6,,,,,,
08,02,08-02,2024,03,HarmsWay2,8/15/2024,21.7,22.5,,Cloudy,9,12:36,24-08-02-03-9,RSN,8.5,A ,22.6,,,,,,
08,02,08-02,2024,03,HarmsWay2,8/15/2024,21.7,22.5,,Cloudy,10,12:38,24-08-02-03-10,GF,7.3,A ,22.5,,,,,,
08,02,08-02,2024,03,HarmsWay2,8/15/2024,21.7,22.5,,Cloudy,11,12:43,24-08-02-03-11,AB,4.6,A ,23.1,,,,,,
08,02,08-02,2024,03,HarmsWay2,8/15/2024,21.7,22.5,,Cloudy,12,12:45,24-08-02-03-12,GF,2.9,A ,23.1,,,,,,Has Tail 
07,02,07-02,2024,03,RockyPond,8/1/2024,23.1,25.8,,Sunny,1,10:22,24-07-02-03-1,GF,3.9,A ,24.2,,,,,,
07,02,07-02,2024,03,RockyPond,8/1/2024,23.1,25.8,,Sunny,2,10:27,24-07-02-03-2,GF,7.0,A ,25.1,,,,,,
07,02,07-02,2024,03,RockyPond,8/1/2024,23.1,25.8,,Sunny,3,10:27,24-07-02-03-3,GF,2.7,A ,25.1,,,,,,
07,02,07-02,2024,03,RockyPond,8/1/2024,23.1,25.8,,Sunny,4,10:37,24-07-02-03-4,GF,2.9,A ,23.8,,,,,,
07,02,07-02,2024,03,RockyPond,8/1/2024,23.1,25.8,,Sunny,5,10:41,24-07-02-03-5,AB,6.9,A ,23.8,,,,,,
07,02,07-02,2024,03,RockyPond,8/1/2024,23.1,25.8,,Sunny,6,10:58,24-07-02-03-6,GF,3.7,A ,25.0,,,,,,
07,02,07-02,2024,03,RockyPond,8/1/2024,23.1,25.8,,Sunny,7,11:12,24-07-02-03-7,GF,2.8,A ,25.5,,,,,,
07,02,07-02,2024,03,RockyPond,8/1/2024,23.1,25.8,,Sunny,8,11:32,24-07-02-03-8,AB,5.9,A ,25.8,,,,,,
07,02,07-02,2024,03,RockyPond,8/1/2024,23.1,25.8,,Sunny,9,11:33,24-07-02-03-9,GF,2.6,A ,29.1,,,,,,
07,02,07-02,2024,03,RockyPond,8/1/2024,23.1,25.8,,Sunny,10,11:35,24-07-02-03-10,GF,7.1,A ,26.5,,,,,,
07,02,07-02,2024,03,RockyPond,8/1/2024,23.1,25.8,,Sunny,11,11:40,24-07-02-03-11,GF,7.5,A ,25.9,,,,,,
07,02,07-02,2024,03,RockyPond,8/1/2024,23.1,25.8,,Sunny,12,11:43,24-07-02-03-12,GF,3.1,T ,27.5,,,,,,
07,01,07-01,2024,03,MuddyPond,8/1/2024,28.3,26.8,,Sunny,1,1:10,24-07-01-03-1,GF,3.2,T ,28.3,,,,,,
07,01,07-01,2024,03,MuddyPond,8/1/2024,28.3,26.8,,Sunny,2,1:50,24-07-01-03-2,GF,2.8,T ,35.2,,,,,,
07,01,07-01,2024,03,MuddyPond,8/1/2024,28.3,26.8,,Sunny,3,1:52,24-07-01-03-3,PF,2.3,T ,27.5,,,,,,
07,01,07-01,2024,03,MuddyPond,8/1/2024,28.3,26.8,,Sunny,4,1:56,24-07-01-03-4,PF,2.0,T ,29.9,,,,,,
07,01,07-01,2024,03,MuddyPond,8/1/2024,28.3,26.8,,Sunny,5,1:57,24-07-01-03-5,PF,1.9,T ,29.9,,,,,,
07,01,07-01,2024,03,MuddyPond,8/1/2024,28.3,26.8,,Sunny,6,1:58,24-07-01-03-6,PF,2.3,T ,33.2,,,,,,
07,01,07-01,2024,03,MuddyPond,8/1/2024,28.3,26.8,,Sunny,7,2:06,24-07-01-03-7,PF ,2.9,T ,30.5,,,,,,
07,01,07-01,2024,03,MuddyPond,8/1/2024,28.3,26.8,,Sunny,8,2:16,24-07-01-03-8,PF,2.4,T ,32.1,,,,,,
07,01,07-01,2024,03,MuddyPond,8/1/2024,28.3,26.8,,Sunny,9,2:22,24-07-01-03-9,PF ,2.2,T ,25.9,,,,,,
07,01,07-01,2024,03,MuddyPond,8/1/2024,28.3,26.8,,Sunny,10,2:27,24-07-01-03-10,PF ,2.9,T ,32.4,,,,,,
07,01,07-01,2024,03,MuddyPond,8/1/2024,28.3,26.8,,Sunny,11,2:31,24-07-01-03-11,PF ,2.5,T ,31.8,,,,,,
07,01,07-01,2024,03,MuddyPond,8/1/2024,28.3,26.8,,Sunny,12,2:35,24-07-01-03-12,PF ,2.6,T ,31.1,,,,,,
10,02,10-02,2024,02,CampJohnson2,7/11/2024,24.9,23.0,,Cloudy/Drizzle ,1,12:38,24-10-02-02-1,GF ,9.0,A ,26.0,,,,,,
10 ,02,10-02,2024,02,CampJohnson2,7/11/2024,24.9,23.0,,Cloudy/Drizzle ,2,12:51,24-10-02-02-2,GF ,7.2,A ,25.5,,,,,,
10,02,10-02,2024,02,CampJohnson2,7/11/2024,24.9,23.0,,Cloudy/Drizzle ,3,12:57,24-10-02-02-3,GF ,3.4,A ,25.1,,,,,,
10,02,10-02,2024,02,CampJohnson2,7/11/2024,24.9,23.0,,Cloudy/Drizzle ,4,1:11,24-10-02-02-4,GF ,3.0,A ,25.5,,,,,,Has Tail Nub
10,02,10-02,2024,02,CampJohnson2,7/11/2024,24.9,23.0,,Cloudy/Drizzle ,5,1:13,24-10-02-02-5,GF ,2.7,A ,25.6,,,,,,
10,02,10-02,2024,02,CampJohnson2,7/11/2024,24.9,23.0,,Cloudy/Drizzle ,6,1:19,24-10-02-02-6,GF ,2.9,A ,26.9,,,,,,Has Tail
10,02,10-02,2024,02,CampJohnson2,7/11/2024,24.9,23.0,,Cloudy/Drizzle ,7,2:02,24-10-02-02-7,GF ,3.0,A ,29.2,Red Legs,,,,,
10,02,10-02,2024,02,CampJohnson2,7/11/2024,24.9,23.0,,Cloudy/Drizzle ,8,2:08,24-10-02-02-8,GF ,7.1,A ,30.0,,,,,,
10,02,10-02,2024,02,CampJohnson2,7/11/2024,24.9,23.0,,Cloudy/Drizzle ,9,2:13,24-10-02-02-9,GF ,6.4,A ,30.1,,,,,,
10,02,10-02,2024,02,CampJohnson2,7/11/2024,24.9,23.0,,Cloudy/Drizzle ,10,2:18,24-10-02-02-10,GF ,6.8,T,25.4,,,,,,
10,02,10-02,2024,02,CampJohnson2,7/11/2024,24.9,23.0,,Cloudy/Drizzle ,11,2:23,24-10-02-02-11,GF ,7.7,A ,16.8,,,,,,
10,02,10-02,2024,02,CampJohnson2,7/11/2024,24.9,23.0,,Cloudy/Drizzle ,12,2:30,24-10-02-02-12,GF ,8.3,A ,26.6,,,,,,
10,03,10-03,2024,03,CampJohnson3,8/12/2024,18.4,18.1,,Cloudy,1,8:34,24-10-03-03-1,GF ,3.2,A ,17.9,,,,,,
10,03,10-03,2024,03,CampJohnson3,8/12/2024,18.4,18.1,,Cloudy,2,8:35,24-10-03-03-2,GF ,3.7,A ,17.9,,,,,,
10,03,10-03,2024,03,CampJohnson3,8/12/2024,18.4,18.1,,Cloudy,3,8:39,24-10-03-03-3,GF ,3.6,A ,17.3,,,,,,
10,03,10-03,2024,03,CampJohnson3,8/12/2024,18.4,18.1,,Cloudy,4,8:41,24-10-03-03-4,GF ,2.4,A ,17.8,,,,,,
10,03,10-03,2024,03,CampJohnson3,8/12/2024,18.4,18.1,,Cloudy,5,8:43,24-10-03-03-5,GF ,3.9,A ,17.3,,,,,,
10,03,10-03,2024,03,CampJohnson3,8/12/2024,18.4,18.1,,Cloudy,6,8:43,24-10-03-03-6,GF ,3.9,A ,17.5,,,,,,
10,03,10-03,2024,03,CampJohnson3,8/12/2024,18.4,18.1,,Cloudy,7,8:45,24-10-03-03-7,GF ,4.3,A ,17.3,,,,,,
10,03,10-03,2024,03,CampJohnson3,8/12/2024,18.4,18.1,,Cloudy,8,8:51,24-10-03-03-8,GF ,3.2,A ,17.6,,,,,,
10,03,10-03,2024,03,CampJohnson3,8/12/2024,18.4,18.1,,Cloudy,9,8:53,24-10-03-03-9,GF ,4.2,A ,17.7,,,,,,
10,03,10-03,2024,03,CampJohnson3,8/12/2024,18.4,18.1,,Cloudy,10,8:53,24-10-03-03-10,GF ,3.6,T,17.6,,,,,,
10,03,10-03,2024,03,CampJohnson3,8/12/2024,18.4,18.1,,Cloudy,11,8:55,24-10-03-03-11,GF ,5.9,A ,17.6,,,,,,
10,03,10-03,2024,03,CampJohnson3,8/12/2024,18.4,18.1,,Cloudy,12,8:56,24-10-03-03-12,GF ,3.3,A ,18.3,,,,,,
10,02,10-02,2024,03,CampJohnson2,8/12/2024,22.2,17.3,,Partly Cloudy,1,10:23,24-10-02-03-1,GF ,3.8,A ,21.7,,,,,,
10,02,10-02,2024,03,CampJohnson2,8/12/2024,22.2,17.3,,Partly Cloudy,2,10:25,24-10-02-03-2,GF ,6.0,A ,21.7,,,,,,Temp rubbed off but probably 21.7
10,02,10-02,2024,03,CampJohnson2,8/12/2024,22.2,17.3,,Partly Cloudy,3,10:30,24-10-02-03-3,GF ,4.7,A ,21.9,Swollen red toes ,,,,,missing two toes
10,02,10-02,2024,03,CampJohnson2,8/12/2024,22.2,17.3,,Partly Cloudy,4,10:30,24-10-02-03-4,GF ,6.9,A ,22.7,,,,,,
10,02,10-02,2024,03,CampJohnson2,8/12/2024,22.2,17.3,,Partly Cloudy,5,10:33,24-10-02-03-5,GF ,6.9,A ,22.4,,,,,,
10,02,10-02,2024,03,CampJohnson2,8/12/2024,22.2,17.3,,Partly Cloudy,6,10:36,24-10-02-03-6,GF ,6.4,A ,21.9,,,,,,
10,02,10-02,2024,03,CampJohnson2,8/12/2024,22.2,17.3,,Partly Cloudy,7,10:40,24-10-02-03-7,GF ,6.7,A ,21.8,,,,,,
10,02,10-02,2024,03,CampJohnson2,8/12/2024,22.2,17.3,,Partly Cloudy,8,10:42,24-10-02-03-8,GF ,6.5,A ,22.9,,,,,,
10,02,10-02,2024,03,CampJohnson2,8/12/2024,22.2,17.3,,Partly Cloudy,9,10:51,24-10-02-03-9,GF ,4.4,T ,21.6,,,,,,
10,02,10-02,2024,03,CampJohnson2,8/12/2024,22.2,17.3,,Partly Cloudy,10,10:51,24-10-02-03-10,GF ,3.5,T ,22.9,,,,,,
10,02,10-02,2024,03,CampJohnson2,8/12/2024,22.2,17.3,,Partly Cloudy,11,10:55,24-10-02-03-11,GF ,5.0,A ,21.9,,,,,,
10,02,10-02,2024,03,CampJohnson2,8/12/2024,22.2,17.3,,Partly Cloudy,12,10:56,24-10-02-03-12,GF ,3.7,A ,23.0,,,,,,
10,01,10-01,2024,03,LilyPadPond,8/12/2024,26.8,18.2,,Partly Cloudy,1,12:17,24-10-01-03-1,GF ,6.2,A ,26.8,,,,,,
10,01,10-01,2024,03,LilyPadPond,8/12/2024,26.8,18.2,,Partly Cloudy,2,12:31,24-10-01-03-2,GF ,3.4,A ,24.8,,,,,,
10,01,10-01,2024,03,LilyPadPond,8/12/2024,26.8,18.2,,Partly Cloudy,3,12:33,24-10-01-03-3,GF ,6.9,A ,25.4,,,,,,
10,01,10-01,2024,03,LilyPadPond,8/12/2024,26.8,18.2,,Partly Cloudy,4,12:35,24-10-01-03-4,GF ,6.4,A ,24.8,,,,,,
10,01,10-01,2024,03,LilyPadPond,8/12/2024,26.8,18.2,,Partly Cloudy,5,12:47,24-10-01-03-5,GF ,2.9,A ,23.8,,,,,,
10,01,10-01,2024,03,LilyPadPond,8/12/2024,26.8,18.2,,Partly Cloudy,6,12:48,24-10-01-03-6,GF ,3.0,A ,24.5,,,,,,
10,01,10-01,2024,03,LilyPadPond,8/12/2024,26.8,18.2,,Partly Cloudy,7,12:52,24-10-01-03-7,GF ,2.7,A ,23.9,,,,,,
10,01,10-01,2024,03,LilyPadPond,8/12/2024,26.8,18.2,,Partly Cloudy,8,12:59,24-10-01-03-8,GF ,3.4,A ,23.5,,,,,,
10,01,10-01,2024,03,LilyPadPond,8/12/2024,26.8,18.2,,Partly Cloudy,9,1:30,24-10-01-03-9,GF ,6.3,A ,23.9,,,,,,
10,01,10-01,2024,03,LilyPadPond,8/12/2024,26.8,18.2,,Partly Cloudy,10,1:34,24-10-01-03-10,GF ,3.4,A ,24.1,,,,,,
10,01,10-01,2024,03,LilyPadPond,8/12/2024,26.8,18.2,,Partly Cloudy,11,1:37,24-10-01-03-11,GF ,3.7,T ,23.7,,,,,,
10,01,10-01,2024,03,LilyPadPond,8/12/2024,26.8,18.2,,Partly Cloudy,12,1:38,24-10-01-03-12,GF ,3.0,T ,23.8,,,,,,
09,03,09-03,2024,01,Gilbrook3,5/29/2024,16.6,14.0,880,Cloudy,1,8:12,24-09-03-01-1,GF,4.9,A ,16.7,,,,,,
09,03,09-03,2024,01,Gilbrook3,5/29/2024,16.6,14.0,880,Cloudy,2,8:18,24-09-03-01-2,GF,5.8,A ,16.6,,,,,,
09,03,09-03,2024,01,Gilbrook3,5/29/2024,16.6,14.0,880,Cloudy,3,8:57,24-09-03-01-3,GF,4.9,A ,17.3,,,,,,
09,03,09-03,2024,01,Gilbrook3,5/29/2024,16.6,14.0,880,Cloudy,4,9:00,24-09-03-01-4,GF,4.4,A ,17.3,,,,,,
09,03,09-03,2024,01,Gilbrook3,5/29/2024,16.6,14.0,880,Cloudy,5,9:05,24-09-03-01-5,GF,5.4,A ,16.9,,,,,,
09,03,09-03,2024,01,Gilbrook3,5/29/2024,16.6,14.0,880,Cloudy,6,9:07,24-09-03-01-6,GF,4.7,A ,17.2,,,,,,
09,03,09-03,2024,01,Gilbrook3,5/29/2024,16.6,14.0,880,Cloudy,7,10:14,24-09-03-01-7,GF,4.5,A ,17.1,,,,,,
09,03,09-03,2024,01,Gilbrook3,5/29/2024,16.6,14.0,880,Cloudy,8,10:23,24-09-03-01-8,GF,5.3,A ,16.9,,,,,,
09,03,09-03,2024,01,Gilbrook3,5/29/2024,16.6,14.0,880,Cloudy,9,10:47,24-09-03-01-9,GF,4.7,A ,16.3,,,,,,
09,03,09-03,2024,01,Gilbrook3,5/29/2024,16.6,14.0,880,Cloudy,10,12:19,24-09-03-01-10,GF,4.6,A ,18.4,,,,,,
09,03,09-03,2024,01,Gilbrook3,5/29/2024,16.6,14.0,880,Cloudy,11,12:53,24-09-03-01-11,GF,5.9,A ,16.2,,,,,,
09,03,09-03,2024,01,Gilbrook3,5/29/2024,16.6,14.0,880,Cloudy,12,1:15,24-09-03-01-12,GF,4.8,A ,18.9,,,,,,
09,03,09-03,2024,01,Gilbrook3,5/29/2024,16.6,14.0,880,Cloudy,13,1:22,24-09-03-01-13,GF,4.4,A ,18.7,,,,,,
09,03,09-03,2024,01,Gilbrook3,5/29/2024,16.6,14.0,880,Cloudy,14,2:02,24-09-03-01-14,GF,5.8,A ,18.7,,,,,,
09,02,09-02,2024,01,Gilbrook2,5/30/2024,20.1,14.3,1024,Partly Cloudy,1,,24-09-02-01-1,GF,5.5,,19.0,,,,,,
09,02,09-02,2024,01,Gilbrook2,5/30/2024,20.1,14.3,1024,Partly Cloudy,2,9:54,24-09-02-01-2,GF,6.1,A ,19.3,,,,,,
09,02,09-02,2024,01,Gilbrook2,5/30/2024,20.1,14.3,1024,Partly Cloudy,3,10:08,24-09-02-01-3,GF,6.0,A ,18.9,,,,,,
09,02,09-02,2024,01,Gilbrook2,5/30/2024,20.1,14.3,1024,Partly Cloudy,4,10:11,24-09-02-01-4,GF,6.2,A ,18.9,,,,,,
09,02,09-02,2024,01,Gilbrook2,5/30/2024,20.1,14.3,1024,Partly Cloudy,5,10:18,24-09-02-01-5,GF,5.7,A ,19.4,,,,,,
09,02,09-02,2024,01,Gilbrook2,5/30/2024,20.1,14.3,1024,Partly Cloudy,6,12:15,24-09-02-01-6,GF,6.0,A ,21.9,,,,,,
09,02,09-02,2024,01,Gilbrook2,5/30/2024,20.1,14.3,1024,Partly Cloudy,7,12:59,24-09-02-01-7,AB,4.4,A ,23.0,,,,,,Missing back right foot
09,02,09-02,2024,01,Gilbrook2,5/30/2024,20.1,14.3,1024,Partly Cloudy,8,1:14,24-09-02-01-8,AB,5.5,A ,23.9,,,,,,
09,02,09-02,2024,01,Gilbrook2,5/30/2024,20.1,14.3,1024,Partly Cloudy,9,1:28,24-09-02-01-9,GF,7.4,A ,23.3,,,,,,
09,01,09-01,2024,01,Gilbrook1,5/31/2024,18.9,13.3,1201,Sunny,1,8:22,24-09-01-01-1,GF,6.4,A ,17.3,,,,,,
09,01,09-01,2024,01,Gilbrook1,5/31/2024,18.9,13.3,1201,Sunny,2,8:27,24-09-01-01-2,GF ,4.3,A ,17.2,,,,,,
09,01,09-01,2024,01,Gilbrook1,5/31/2024,18.9,13.3,1201,Sunny,3,9:04,24-09-01-01-3,GF,7.3,A ,20.8,,,,,,
09,01,09-01,2024,01,Gilbrook1,5/31/2024,18.9,13.3,1201,Sunny,4,9:19,24-09-01-01-4,AB,5.3,A ,20.7,,,,,,
